Mod,likes,downloads,time,unique_dl,views
68308,169,2336,93,1979,23160
21528,37,2644,1184,1701,22257
14715,1412,46892,1299,31652,458509
43950,41,378,751,297,9915
62807,62,493,254,389,4384
4859,273,5009,1401,3326,75842
32280,63,2341,979,1716,21459
28870,31,1814,1040,1046,22091
44298,33,569,748,414,10660
58180,0,58,409,35,4473
7471,24,634,1368,462,22959
20617,133,2534,1201,1644,35033
67134,57,665,130,520,11945
8194,1,167,1360,103,18145
11895,41,1656,1337,803,24726
37870,453,8416,850,6774,94783
8747,12,398,1358,264,5449
10667,117,4512,1347,2724,22150
57371,4449,73997,434,58026,321135
17969,2946,80056,1247,48442,227226
1566,36,1249,1434,910,48367
3518,461,9382,1417,6282,63397
7003,16,637,1374,394,26901
65617,12,129,176,99,5749
17830,102,3065,1249,2266,40560
26331,2,267,1093,178,8701
10599,145,5411,1348,3607,56329
68505,6,77,86,61,3247
28112,15,372,1054,229,14719
42394,1323,24301,774,18575,82145
11712,131,2790,1339,1615,41022
166,303,12308,1446,6746,135955
4189,75,1963,1410,1366,17321
54641,96,1784,511,1341,15102
9518,9,246,1354,173,8432
57879,5722,83753,418,61979,287924
11123,86,2250,1343,1433,19684
58582,11,155,395,104,9494
56364,1,56,461,34,4199
58727,338,4732,391,3559,24162
60679,45,623,323,518,11760
13529,4021,82934,1316,61360,348942
21299,16,515,1188,395,13813
33030,5,86,965,61,3322
67128,0,11,131,7,2051
64824,93,719,197,562,5441
15725,2193,71581,1286,47570,465414
1810,401,8384,1432,5131,48046
27928,16,184,1057,112,5640
60224,115,1789,340,1385,22091
41279,312,5383,791,4393,53126
35226,16,304,918,206,11624
34073,3,39,945,32,1932
4841,7,400,1401,211,6803
21273,9,481,1188,303,7512
37104,739,9845,871,7528,34172
23088,16,603,1160,467,12841
48619,43,499,691,378,12922
3884,20,478,1413,323,14744
8630,8,775,1358,526,16887
13753,76,3024,1313,1780,22283
64689,35,478,201,337,19325
2960,94,1988,1423,1454,16798
32842,282,5205,968,3532,35558
70007,12,136,36,136,6643
15292,7,536,1292,391,20526
34514,776,38563,936,29724,225730
16653,21,293,1271,237,14417
24495,2473,75836,1133,47004,459204
64981,1097,10099,191,8239,57860
17581,138,13418,1254,8858,67576
38510,564,16522,833,12449,82784
20756,773,29245,1198,21159,152241
9387,1270,51536,1355,28816,312124
1084,148,5071,1438,3716,55199
22941,39,1983,1162,1357,23126
38967,6,108,825,82,4371
30888,209,4701,1000,3237,51022
36125,21406,523878,897,316063,1260369
25882,548,9112,1103,6125,90376
70049,1,30,34,27,1478
2778,5,247,1425,147,18693
6340,12,299,1383,212,20112
28084,5,145,1054,68,6574
35184,30,610,919,447,10260
60649,219,3796,324,3310,41560
64474,38,534,207,442,3952
67624,5,37,114,32,2881
23409,172,6165,1155,3937,63392
53275,41,288,556,234,4030
729,10,689,1441,485,13613
69426,17,274,55,205,6260
70211,9,122,29,111,3266
44522,94,3661,745,2477,27854
2581,3925,122968,1426,63084,453734
50323,16,190,643,138,4536
25225,78,1464,1117,958,35990
8335,86,2345,1360,1572,27980
9137,22,1095,1356,699,13512
15178,47,1095,1293,735,6878
37009,11,191,874,151,3972
45021,278,3587,740,2755,30242
15809,121,1986,1284,1266,32000
340,95,5750,1444,3844,36157
30445,18,207,1008,160,6998
14673,56,7657,1300,5055,63574
32296,5,319,973,225,8244
1099,7,341,1438,227,16330
66483,45,532,152,425,7612
27182,803,15219,1074,8983,66059
3595,6448,200413,1417,111149,410847
13127,18,1310,1321,573,16658
21864,163,4757,1179,2934,42853
61244,85,1062,302,788,9976
10610,282,10050,1348,6568,95876
18918,0,267,1230,197,7203
15135,30,522,1294,366,11707
42109,1089,20823,777,14033,108071
30774,18,487,1002,287,7835
63688,16,258,231,175,5853
55431,199,2915,487,2248,42117
12491,2654,119325,1330,66139,556611
58987,18,255,383,208,6417
49189,24,435,673,293,12538
47956,220,1967,705,1531,17351
3455,93,4056,1418,2662,43206
37225,7,97,867,72,5286
22283,265,6450,1174,4225,39476
17526,62,1754,1255,1285,33256
28427,2620,90874,1048,61385,255224
24836,36,1014,1125,730,9248
63976,9,104,222,79,3114
31614,123,3670,989,2465,19013
54441,95,900,519,626,8120
5137,355,16468,1397,9547,117083
56449,5,77,459,54,5638
26949,167,3067,1078,1916,31292
19896,164,3886,1213,2758,35396
67222,97,1456,127,1245,21973
13048,3,132,1323,71,3778
65111,2,25,188,16,5002
23076,14,530,1160,459,21674
9556,79,2076,1354,1290,24149
37824,70,959,851,745,11725
25440,264,3152,1112,1988,22536
420,34,1647,1443,1077,40066
50069,159,2511,649,2044,45930
25578,166,6590,1109,3862,29034
2950,66,2008,1423,1275,21097
29476,12428,221043,1028,123436,848704
50043,996,12103,650,9618,45878
2196,4,406,1429,264,27479
9743,1,79,1353,30,6723
8678,47,1396,1358,935,19085
15049,10,379,1295,248,16948
23821,10,328,1147,238,8005
34408,204,5990,938,4688,52616
51909,51,443,601,388,13722
52105,24,284,594,212,6742
37356,28,364,863,288,7175
54677,89,542,510,476,6474
65881,11,94,169,71,5127
35308,61,915,916,663,11839
15239,0,0,1293,0,20733
41076,38254,1156796,794,705159,2273530
8756,19,744,1358,491,9319
61813,77,1044,284,884,12997
667,6042,311887,1441,176771,1444265
9448,26,1041,1355,762,12879
67475,0,0,119,0,1512
16815,708,36173,1268,25757,228692
63034,26,401,248,270,4618
49997,75,830,651,581,10636
30001,5,222,1017,145,28056
67687,8,193,112,165,4179
52100,41,714,594,587,11561
3441,49,1555,1418,1084,14064
22329,436,9922,1173,7410,87383
12850,175,4690,1326,3048,28178
23374,35,1134,1155,836,24644
27149,10,219,1074,147,5383
65133,5,72,187,50,4717
63063,41,395,248,328,7158
64155,8,143,217,110,3580
60219,3913,106947,340,84139,412504
22672,21,654,1167,469,9723
35649,32,479,907,346,8131
52070,434,5467,594,4595,34270
53633,29,360,547,271,4797
57971,53,1009,416,794,30292
4665,33,719,1403,515,26169
26845,20,476,1081,401,32083
51509,12,124,612,106,3928
30419,33,954,1009,546,10742
34433,2542,80544,938,55600,338837
17405,96,4334,1258,3116,29170
27891,11,298,1058,215,17365
56056,2424,57161,470,46367,189111
40381,38,922,805,732,13524
5816,3131,86003,1389,49835,281022
30851,43,1492,1000,950,10550
14159,121,2250,1307,1467,14811
69442,5,47,54,40,3618
13326,25,736,1319,466,12964
51236,18,218,620,178,7934
38671,49,736,829,554,19603
54013,38,348,534,285,10768
4672,43,2568,1403,1699,31615
69912,15,309,38,290,7182
56214,34,475,466,374,5839
59653,61,999,360,775,12004
69763,11,105,43,91,2687
64346,8,223,208,185,4897
17444,28,592,1257,476,20185
15317,2411,50594,1292,36455,208875
47233,43,780,713,568,6348
3419,165,5628,1418,4043,26231
65600,98,1870,177,1521,31171
70312,9,56,26,53,1927
8653,12,529,1358,366,9345
7848,15,543,1363,368,12298
53156,15,200,559,164,7797
53098,21,439,560,348,27804
3701,5,469,1415,294,32276
16361,13,271,1275,207,7873
66204,9,176,159,132,3157
3711,13,433,1415,273,15010
51681,1398,26178,607,20625,103512
50142,99,1283,648,976,14766
26805,6,315,1082,189,7489
52792,13,180,570,157,16695
8557,27,534,1359,340,8577
55562,20,226,469,173,8401
30557,240,4279,1006,2837,20979
61797,66,501,285,396,6689
23920,443,6785,1145,4738,86810
26930,18,423,1079,291,22891
68749,3,21,77,16,2027
52451,62,1186,582,880,13597
58123,56,934,407,734,13326
6559,66,1612,1380,1105,13195
59111,0,604,379,445,8247
1095,277,12959,1438,9532,93566
69310,233,4092,58,3713,33155
19810,14,215,1214,157,18620
29435,19,739,1029,435,7959
3296,557,6084,1419,3836,266424
65527,939,19614,179,14801,67019
39814,68,1383,814,1183,18581
3196,92,2572,1420,1612,28683
25254,4,135,1116,107,7627
14862,9,504,1298,379,28188
50337,20,240,643,199,7024
64359,1,13,210,10,4091
61544,38,349,293,262,7994
6910,13,201,1376,138,5619
59301,26,279,372,192,6404
19372,1411,30125,1222,21044,313708
30393,779,10069,1009,7087,62322
17292,21,852,1259,639,15027
59748,25,321,357,248,7280
1714,7,278,1433,188,17683
13137,135,5161,1321,3307,40182
45309,140,4063,737,2809,37737
34197,1,140,943,92,2953
32406,12,153,976,111,11572
12580,1319,22866,1329,16066,74412
30809,22,480,1001,367,16273
43497,68,622,757,473,5648
67328,8,299,124,184,5000
32177,23,500,980,450,32255
64196,211,3215,215,2619,11798
58293,6,49,405,40,3937
68194,587,12420,97,10338,125424
14487,47,1033,1302,797,9114
19211,0,184,1225,135,11849
67447,744,9953,120,7373,43979
67566,46,1042,116,851,10480
4474,88,2023,1406,1429,28064
6480,33,929,1381,609,7670
39001,8,118,824,98,4742
32393,4,266,977,160,3111
14258,131,3079,1305,2321,43702
55010,6,41,499,33,2860
14485,69,1894,1302,1371,14338
34749,225,6527,930,4873,67934
64867,33,974,195,358,11614
29434,31,454,1029,340,13496
929,88,3420,1439,2340,90059
47712,2180,29062,707,23351,161079
23794,15,614,1148,417,13793
62663,352,5148,258,3991,55299
55351,56,867,490,647,7126
65258,125,2439,183,1902,22634
46225,2,30,726,22,5165
43689,106,1759,754,1296,13986
63255,145,1781,243,1412,12635
33991,33,1101,947,759,13858
4184,16,1149,1410,740,10759
33867,746,18797,950,12960,88472
8885,76,2154,1357,1320,12687
32917,1365,26619,967,20311,173194
35785,128,1921,905,1478,32692
56416,46,644,460,469,8438
51039,13,222,625,209,20664
1135,33,960,1437,697,22829
65754,17,255,173,208,2778
57083,1374,26411,441,19272,116763
37964,12,241,847,202,8104
11793,95,2327,1338,1385,10908
19435,206,3500,1221,2787,41210
64587,4,50,204,27,1198
11520,1007,25092,1340,15588,114159
37503,46,792,860,565,10197
57817,689,7227,421,5247,39080
63300,170,2654,242,2113,22839
20771,135,2945,1198,2043,38484
58082,25,498,413,360,12670
8584,1,214,1359,130,8057
30838,16,782,1000,408,9838
2729,100,4876,1425,3775,64553
61664,15,227,290,187,8061
64080,2,38,219,29,1414
46410,544,10766,725,7990,81455
2569,183,7040,1426,4902,49900
20162,86,2800,1208,1881,26145
17872,22,632,1248,475,11979
16610,1,47,1271,36,6948
60898,11,145,315,117,4068
46171,132,1581,727,1244,10813
70149,12,113,30,114,2973
55454,45,402,487,338,12388
9809,134,2528,1353,1559,23813
10159,223,7736,1351,5414,66635
45796,368,4908,731,3773,34988
24234,7176,169595,1139,124655,784121
11930,553,40551,1336,21909,190933
50885,84,1752,629,1374,20668
58412,23,181,401,145,5330
48778,40,389,686,270,4655
48956,422,5967,680,4572,86427
25012,200,7778,1120,5298,50324
1174,19,541,1437,377,23329
30306,31,1166,1011,741,32691
70675,71,876,12,2516,27230
8879,964,26894,1357,16675,116054
13822,23,656,1312,388,30341
66849,22,575,139,507,8394
22491,37,1477,1171,979,11857
11280,41,1761,1342,986,55705
17111,15,376,1263,242,13077
26241,256,4603,1095,2790,15011
66714,3,77,144,66,4763
22882,47,1300,1164,924,18347
10540,520,10397,1348,7070,69874
5500,29,685,1393,441,19663
18813,24,1492,1232,1010,8911
1110,511,10891,1438,7043,89524
41008,61,1188,795,965,27622
33855,21,152,950,100,2722
24194,12,463,1139,356,10936
59920,97,2085,351,1392,21597
42418,18,213,773,171,11717
58897,131,1825,385,1423,31090
61247,72,1042,302,865,25030
21722,46,1481,1181,994,23474
60751,18,479,320,347,6819
35672,4,183,908,101,4589
16000,2007,30773,1281,17081,283274
55047,72,1028,498,728,24095
33657,21,310,953,257,6726
17404,12,395,1258,270,8958
33718,1151,25045,952,14685,87704
23801,92,2540,1147,1741,35405
15574,1961,85128,1288,49730,165669
17857,146,3271,1249,2154,119418
65536,20,319,178,275,4557
50653,10,53,635,49,2238
46717,14,220,720,181,26171
35107,121,2492,921,1837,19621
34511,6,263,936,157,11080
51228,14,125,620,109,3026
31419,70,2097,992,1418,17498
13122,105,3566,1322,2219,59432
33066,29,640,964,416,19354
6665,302,9201,1378,6988,78441
49608,344,5395,662,4242,60468
7180,5,233,1371,154,34987
44807,1774,21192,742,15058,124238
54131,12,96,530,82,2435
42894,346,8761,765,7283,52177
48313,106,1291,700,1107,31537
67258,842,15882,126,11630,96049
17277,14,1215,1260,764,12596
23603,285,6580,1152,4327,90484
28830,28,713,1040,441,13059
30874,21,901,1000,611,5795
24781,28,440,1126,342,16385
29175,2299,35156,1033,26345,310304
25327,786,21197,1114,12695,95193
3782,151,7264,1414,4763,52389
33484,169,4204,957,2729,20545
50100,393,5810,649,4895,64123
6069,61,914,1386,582,7943
27588,335,4952,1064,3278,37959
36038,15,315,899,266,6164
31034,823,22383,997,14472,50899
5946,101,4326,1388,2995,60311
58647,5,65,393,46,6220
10536,4,133,1348,90,8121
25092,0,0,1119,0,8165
58306,0,0,405,0,4922
11468,29,928,1341,432,7534
23883,1677,40182,1146,26122,258633
4544,12,352,1405,239,11123
35474,13473,439352,912,250436,2145495
57851,1,26,420,21,5633
54739,15,128,508,90,8543
68434,21,286,89,254,9610
2790,41,3456,1424,2296,23275
32878,698,12819,964,9633,94378
5610,154,4240,1392,2417,15804
52506,3854,80220,580,63600,318771
68545,11,111,84,92,5578
12905,0,0,1325,0,22868
37159,86,2032,711,1421,29022
70308,32,401,26,385,5370
22555,105,1785,1170,1100,15415
19273,8,385,1224,276,20187
54770,83,666,507,552,23160
9761,15,476,1353,293,6730
21859,5,202,1179,149,5047
58963,182,1991,383,1566,14114
68727,18,201,78,141,5166
62722,686,13043,252,10029,82042
29276,50,1964,1031,1204,25261
13811,5274,208848,1312,125002,551001
53492,50,791,551,577,7263
56716,25,240,451,170,9706
37688,135,1850,854,1548,10990
21708,85,3243,1181,1930,25738
6398,98,2747,1382,1910,31133
7395,381,7039,1369,4258,42313
8996,11,365,1357,243,21992
61527,34,301,294,243,4206
54098,11,104,531,90,8130
48497,256,4121,690,3371,37940
18741,105,2264,1233,1608,33681
58805,59,531,389,464,9445
45947,54,1073,730,870,20234
69839,9,103,41,82,2438
56431,74,1126,459,959,21329
32977,318,9082,966,5218,55521
26383,115,1689,1091,1152,14910
41669,83,2947,782,1994,27266
57165,16,172,439,132,5604
29863,4,159,1020,92,4798
56967,155,5693,444,4074,42532
22822,30,905,1165,727,28020
30346,436,13067,1010,8822,106816
54106,68,540,531,442,7366
54398,180,1437,521,1186,15173
37160,9,128,869,112,8870
42326,18,272,775,211,10817
16247,1,226,1277,125,7435
15513,1021,15468,1289,9697,73873
32682,37,984,972,614,9233
25971,691,18038,1100,9789,131954
8535,2919,97533,1359,66792,361834
18051,19,397,1245,291,4852
22484,15,530,1171,298,5539
63819,231,3209,228,2678,28212
65575,19,178,177,119,5638
62065,93,1078,258,902,8830
28597,11,262,1045,174,3835
50700,21,224,634,195,13126
35345,10,235,915,153,6072
49405,1499,39767,667,26153,259353
49625,19,300,661,224,13007
23875,173,7302,1146,5479,89552
67534,41,320,117,268,5590
63655,4,22,232,18,1991
53902,634,6607,538,5061,38295
8204,21,343,1360,273,5782
28943,5,315,1038,189,6680
53247,18,345,557,271,5285
23249,225,6212,1158,4296,45263
53905,15,192,538,163,9320
59253,263,3131,374,2449,27556
29971,20,500,1018,336,7816
11707,23,1259,1339,637,6203
19110,66,3366,1227,2395,34705
12152,6,255,1334,128,10534
36541,6,184,884,153,7994
40634,621,11002,801,8708,91639
52879,223,2145,567,1715,15178
14365,245,8096,1304,4700,40582
50696,2601,27615,634,20953,117063
19268,457,10174,1224,7201,77066
69664,39,474,47,433,7938
34615,2928,54187,933,33593,321855
63053,27,347,248,274,6309
62493,3037,58044,257,41819,248137
4562,34,2888,1405,1838,66642
30645,24,854,1005,569,28060
59037,87,820,381,592,6631
39802,26,330,815,282,9557
17452,49,1348,1257,981,40849
53106,53,833,560,664,10740
8422,170,8185,1359,5218,67373
14121,83,2531,1307,1762,19392
56383,69,1184,461,904,6908
37015,90,2278,873,1820,49711
62709,4,30,257,26,4282
13333,3,192,1319,128,11145
6307,149,2813,1384,1877,21465
61829,8,191,284,150,5304
51917,22,167,601,122,3405
57808,82,1269,421,1086,18244
68277,18,159,94,113,2517
69233,126,1312,61,1006,21249
18340,5185,88178,1241,58855,335706
64280,83,1686,212,1443,11499
56730,66,668,450,463,16653
31853,121,5001,985,3418,37266
52351,67,710,586,542,9996
1861,6,525,1432,391,22107
12672,81,1901,1328,1077,33576
24298,104,2472,1137,1874,27224
59294,149,1594,372,1346,14662
49046,157,2038,678,1555,28262
9617,9,226,1354,147,9698
51599,24,323,609,261,30392
11116,39,845,1344,519,41047
9661,5,161,1354,104,7863
36384,356,4264,889,3426,36590
35676,59,699,908,541,10065
20244,404,17642,1207,9905,68952
29630,66,1602,1025,968,52500
42586,164,4572,770,3716,75818
52338,52,535,586,415,9175
11001,16,729,1344,428,10491
59638,31,447,361,374,5790
57197,25,348,438,285,6330
18905,52,557,1230,431,11440
9819,91,3561,1353,2071,33786
59194,25,234,376,183,7401
7051,10,246,1374,169,6818
48897,28,579,682,406,5602
5554,196,2931,1392,1924,26426
1482,4,275,1435,208,9099
32425,20,518,976,361,9864
34143,21,628,944,451,15575
32328,4,82,978,46,4639
60038,12,208,347,166,6211
69551,17,216,51,162,2401
30598,52,1741,1005,1222,21252
11637,52,1189,1339,758,9543
55717,25,301,480,210,10484
59697,60,632,358,484,15358
15955,2524,60968,1282,40561,256692
24418,18,485,1134,331,15981
60531,20,321,328,235,9301
23492,40,896,1153,606,17095
55018,8,171,498,95,4797
47158,93,988,714,800,11769
50226,59,873,646,682,16865
20501,656,14045,1203,9513,126301
5387,2,22,1394,19,2912
68922,26,474,71,396,7805
32466,27,288,975,235,11958
64954,35,1109,191,760,13942
60763,1065,19123,320,15009,133045
70451,197,4668,20,4853,78611
56980,18909,314271,443,248005,868762
5524,75,1597,1392,1001,10981
45894,13989,325589,730,231062,1101793
13057,806,12443,1322,8617,92937
41860,70,784,781,547,15633
61593,526,6669,292,5479,53294
2879,9,465,1423,295,15477
28517,80,2100,1046,1706,13462
28442,98,1835,1048,1252,39376
5630,157,4573,1391,2930,31991
31085,49,1048,996,678,36249
13459,33,1517,1317,955,13639
40440,761,8465,805,6045,52529
10655,69,2624,1347,1683,31781
7618,332,12231,1366,7622,144951
30689,143,3190,1003,2719,27675
34660,10,248,932,167,11478
31938,620,18209,983,11026,157719
28899,16231,362104,1039,221137,1088638
876,18,1295,1439,880,46187
61430,676,9345,297,7291,38847
52502,115,2757,580,2232,52787
44614,25,368,745,287,5789
4003,480,17882,1412,11206,102518
34450,23,658,937,392,13220
12797,71,2070,1326,1260,45615
2988,201,7211,1422,5202,55970
3740,737,18302,1415,12274,103467
55548,1017,16833,484,13932,86110
6131,216,6553,1385,5075,82324
20101,36,1622,1209,1141,44031
25764,2,120,1105,80,3940
31618,68,2105,989,1129,6822
21875,82,5041,1179,2493,30856
23542,53,1095,1153,795,20053
25523,142,3604,1111,2054,20489
34773,24,539,929,336,3755
3444,13,289,1418,236,11328
20286,120,5063,1206,3859,56703
21928,69,1872,1178,1302,27175
18348,2,205,1240,168,6931
30077,9,193,1016,126,19681
15784,58,1881,1285,1160,27643
34137,147,3230,944,2213,148555
1547,70,2269,1434,1576,52393
12001,13,489,1336,245,6315
2004,96,2384,1431,1755,39729
37083,23,458,872,343,14826
616,99,2774,1441,2067,32290
68634,382,6595,80,5479,60529
67981,290,6497,103,5345,36002
34818,6,176,928,124,4824
55335,0,96,490,68,5541
37388,25,423,863,309,14131
6628,801,20793,1379,13849,113653
5135,0,112009,1397,65949,539997
13640,37,1073,1314,588,17156
67435,75,1355,121,1150,15376
54636,35,251,512,203,7538
2321,378,9708,1428,6322,45790
47915,0,0,705,0,3203
25048,56,1082,1120,733,23916
2313,220,7552,1428,5115,30412
53085,23,275,561,197,8806
63561,46,426,236,339,6242
36298,51,1469,892,1278,20536
423,0,1962,1443,1166,22243
44749,10,98,743,78,3418
31395,14,415,992,253,6914
22667,133,3402,1167,2317,30209
26088,5,61,1098,44,4773
38445,10,184,835,117,5651
50521,340,6664,638,5027,67681
27730,21,267,1062,242,6606
31423,149,3905,991,2855,30526
62109,70,662,274,525,6379
52854,3,63,568,49,3999
12468,813,17910,1330,11271,110207
67706,1,19,112,15,2963
22248,10,267,1174,177,4103
53036,33,410,563,310,21201
50985,270,6771,626,4883,54878
7540,140,4153,1367,2894,28532
18671,33,714,1235,523,11909
17350,21,631,1259,442,14898
48481,3,102,696,81,3971
33136,40,1299,963,829,16394
58278,22,186,406,147,7930
54618,26,140,512,104,4698
821,7,452,1440,340,11061
24141,52,1151,1140,765,14393
62093,115,1631,275,1333,17193
14832,4,236,1298,148,4889
18213,220,7518,1243,5146,202545
23323,185,6224,1157,3876,44621
24987,22,965,1121,690,10976
61764,127,2036,286,1731,22115
52581,55,726,578,561,13628
50115,1065,16730,648,13279,132247
2288,290,5770,1429,4006,72511
68693,11,130,79,91,3952
13804,450,6258,1312,5030,62348
31387,31,1150,992,699,10117
55470,74,1204,486,1033,14373
22076,3,111,1176,80,5006
10133,7,216,1351,132,20506
41055,1,21,794,20,3012
31431,430,9220,991,6206,74829
24654,10,428,1129,283,9986
9113,129,3393,1356,2309,23289
70243,52,662,28,637,8496
4829,3,146,1401,98,11274
