Mod,likes,downloads,time,unique_dl,views
3752,6,341,3470,278,6302
8684,24,751,3214,641,11165
45175,10,154,513,110,3287
32354,27,1556,1961,1058,28223
41079,2,115,1439,92,5493
37589,26,466,1690,402,12277
13638,42,1606,2928,1249,29528
35040,25,730,1849,598,9825
20172,243,8890,2581,6667,78920
40355,5,227,1507,184,6545
15672,29,1134,2798,785,12317
20169,1,93,2581,81,3439
15438,90,8230,2810,5987,42112
14570,31,783,2858,601,10360
4228,21,933,3456,771,10599
5572,107,3166,3394,2495,39758
36592,625,23769,1752,18047,174781
19404,14,615,2622,481,6530
16058,9,560,2781,415,8070
5778,32,1157,3383,894,13302
33885,0,152,1901,121,4385
19309,15,771,2627,611,9524
3777,22,600,3470,465,9728
17733,0,94,2696,75,4070
46140,49,611,163,538,11458
22781,7,228,2439,176,3963
19998,23,513,2591,399,7587
24167,0,40,2372,34,2685
45336,25,691,465,566,3795
1816,3,121,3507,99,17578
12121,195,7098,3031,5660,81021
19729,2,238,2606,205,4795
3755,18,216,3470,174,5908
13142,2,140,2971,122,6941
33773,6,148,1905,123,8015
45489,12,154,426,140,3756
29509,25,1184,2105,945,29938
27147,103,2085,2238,1543,14437
38266,18,607,1643,471,7520
43267,0,50,1000,41,2428
18822,36,2827,2647,2324,22244
12298,6,343,3021,278,11754
30957,12,913,2033,724,7483
9485,4,82,3165,66,5104
40189,8,374,1522,256,6100
11200,0,63,3076,47,2578
14403,1,111,2870,82,4207
16544,1183,114593,2757,86158,240226
19099,62,4645,2637,3410,42637
43110,8,194,1046,143,7013
29067,670,19582,2129,15719,85335
32869,0,16,1939,12,2114
4443,22,556,3447,436,4866
12347,43,3205,3018,2637,22995
3362,8,106,3478,79,4777
27667,139,9426,2207,6980,76122
21820,15,285,2488,242,8440
11891,3232,238833,3042,160136,389820
2055,1841,56857,3501,39900,280108
37286,3,295,1709,248,6228
19343,11,385,2625,301,11892
40534,1,85,1491,62,2832
45847,111,1254,287,1080,11224
12146,323,11298,3029,7028,42208
32948,37,1270,1937,1048,24447
41168,3,205,1429,162,4283
44257,368,7207,755,5884,30335
22973,4,363,2429,254,8702
7852,11,430,3276,337,14377
26269,18,641,2278,523,3702
8061,1,54,3253,46,2152
32327,0,37,1963,30,2959
11512,47,2237,3060,1711,70491
955,1,101,3828,80,5667
40258,7,203,1516,155,2827
15693,16,943,2797,670,6875
5111,12,645,3417,485,8460
24745,27,1886,2345,1428,33656
12866,112,5257,2988,3847,43547
4514,4,138,3445,113,1942
3970,0,83,3464,38,1826
21221,9,567,2520,447,5661
42672,0,174,1161,129,8017
5362,4,82,3404,69,5395
39164,9,521,1584,408,4200
32853,3,216,1940,178,5735
42688,10,242,1156,168,10588
41348,166,3405,1401,2660,20594
2750,13,299,3489,255,10598
2028,42,1158,3501,892,14629
14368,56,2495,2872,1912,26799
20068,48,1095,2587,797,13373
12031,98,17116,3036,11845,78047
3555,147,4336,3475,3448,18645
45094,25,233,544,176,4822
40061,2,117,1529,65,5079
34612,48,1439,1873,1102,11134
46347,9,105,88,98,2158
12319,55,1673,3020,1212,10619
32468,2,106,1957,91,3177
41803,4,68,1329,50,7806
27296,8,585,2229,480,8256
12543,3,102,3008,74,2463
45614,31,658,180,582,4465
37324,10,509,1707,419,6726
20058,112,12713,2588,8739,39191
16620,9,676,2754,538,12381
14411,40,1038,2869,766,19812
1369,4,125,3667,102,10573
34560,5,102,1876,88,3166
12377,4,246,3016,168,2559
16463,13,571,2761,475,8004
7840,28,920,3278,742,20837
13616,13,197,2930,157,2323
10849,19,1535,3096,1217,9871
7379,82,2844,3307,2184,31572
20180,10,464,2581,391,5229
34772,4,159,1864,111,4369
43926,4,72,809,65,3166
10996,86,5125,3088,3451,36088
46098,23,330,182,270,5680
10034,11,239,3138,185,5085
2160,74,2333,3499,1869,17023
41040,111,4497,1446,2925,40460
17264,1,176,2717,122,3315
5963,157,4539,3373,3500,21283
5955,2,47,3373,33,5259
3987,61,1962,3463,1554,16345
19811,8,451,2601,375,14175
15244,1,432,2818,361,7257
45792,35,256,306,209,4670
46145,4,113,154,64,1735
30753,0,138,2041,110,6121
3273,144,7762,3480,5395,98258
28092,16,3255,2183,2468,15247
42942,6,313,1093,203,5953
40366,18,693,1505,472,12892
43774,0,14,836,8,1582
9198,7,424,3184,321,4319
38434,13,373,1631,287,6112
44970,16,114,594,80,2050
31016,21,495,2030,407,8873
13418,89,7341,2945,5288,98182
45260,21,180,488,133,3046
45377,12,108,455,73,2354
42421,17,871,1212,605,10062
13581,149,11068,2932,7748,73006
14019,24,1432,2896,1156,29585
25250,17,600,2324,478,6572
21366,8,555,2513,430,4379
40777,30,1298,1469,959,21695
18360,86,2791,2667,2120,15852
7162,118,7573,3319,5574,37372
5638,32,1358,3390,962,21443
41252,6,134,1415,112,6634
36045,81,2256,1782,1735,42579
6318,109,5121,3360,4033,54640
43716,55,643,854,568,11990
6255,24,1276,3363,1013,14095
37983,7,248,1662,208,6242
29452,9,324,2108,241,3822
3531,3,304,3475,240,4008
28817,43,1118,2141,858,18014
22963,4,165,2429,135,4736
42971,10,217,1088,173,2803
17718,68,3758,2697,2874,16601
14064,16,803,2893,651,15610
46473,0,7,21,8,232
27328,6,329,2228,247,3730
43610,18,515,889,421,8816
36627,0,329,1749,264,7837
38362,146,4337,1636,3162,19141
7282,1,101,3313,89,3108
6447,144,8129,3355,5432,23911
43378,1,63,964,46,3368
23667,157,6508,2395,4731,44331
40857,13,212,1460,169,5183
44100,6,139,764,98,3825
25829,11,1009,2298,777,10752
2125,6,113,3499,95,6521
29843,0,55,2090,44,4309
31710,18,309,1993,252,4148
43970,2,22,806,17,1738
30294,13,446,2067,366,10049
38776,26,557,1608,464,12432
8915,22,1080,3201,820,8605
26526,4,156,2266,116,2922
45087,103,1120,551,899,8796
44889,53,492,618,368,6509
45510,4,39,421,38,2474
46060,15,301,192,231,2799
45544,0,35,408,32,2115
12920,1,59,2986,44,2235
43078,25,637,1055,450,7727
38608,22,749,1618,568,13037
45536,85,850,412,727,6127
45343,208,3665,464,3082,26583
27791,160,4998,2199,3837,37399
12125,11,87,3031,72,7382
26841,13,831,2251,637,8064
36519,52,1164,1756,839,12628
33511,21,701,1914,536,7146
42380,6,88,1221,66,2349
33034,2,70,1933,53,3193
32375,26,1115,1960,801,14368
30776,23,466,2040,355,4364
34739,3,179,1866,152,3033
18072,532,23376,2680,17231,97390
41349,6,143,1401,100,7241
40460,0,0,1497,0,4004
46323,1,11,96,8,562
26426,7,257,2270,220,8616
3912,55,2014,3466,1410,33392
16364,4,619,2766,493,10640
15679,7,319,2797,248,4500
27566,0,152,2212,139,1445
31329,84,3599,2014,2584,27195
7244,21,645,3316,501,12678
46394,2,78,64,54,1548
41612,14,366,1363,263,12426
13387,15,727,2947,611,10033
35167,80,1626,1842,1327,15093
18451,20,1116,2664,856,9392
45766,9,155,312,127,3582
5346,6,118,3405,97,2732
10014,31,1895,3139,1519,33778
12732,590,14684,2996,10966,67463
11457,74,77128,3064,31799,56321
40005,115,4496,1532,3249,34220
24607,5,532,2351,390,5642
44737,329,3450,665,2804,16318
14223,11,542,2884,418,8502
30918,51,1044,2035,847,13988
28512,34,1947,2158,1508,15103
35562,0,63,1819,52,3915
23305,19,342,2413,309,9446
5467,7,225,3399,182,4536
27438,8,416,2221,330,3607
2797,35,995,3488,781,13355
25517,65,1979,2313,1602,10464
41474,47,802,1382,560,5508
29331,8,1234,2114,920,13108
26804,3,118,2253,99,1561
38333,3,73,1639,60,3798
23736,1,63,2392,51,4746
25696,6,356,2303,303,3524
33990,47,1097,1897,901,10717
23404,248,15394,2408,11197,45840
37797,58,663,1676,503,5771
20464,13,698,2567,584,9697
9977,7,336,3141,254,2898
3575,236,12099,3474,9080,79868
36725,3,91,1745,73,3929
11698,727,27447,3051,19824,160810
32594,58,4468,1951,2829,14246
15218,14,255,2819,214,3788
26731,8,348,2257,290,4699
27930,2,80,2191,66,2205
5450,2,59,3399,42,3532
41613,39,870,1363,633,7523
22585,4,296,2448,241,4735
41526,174,4059,1376,2976,27910
39376,4,56,1571,37,3089
2594,4,215,3492,168,4670
6672,3,151,3345,125,5883
35750,0,68,1804,50,3294
7930,306,10300,3268,7239,72684
6219,1,53,3365,40,2416
19581,17,1074,2614,797,13040
12216,41,1102,3026,847,12588
2646,10,406,3491,314,5276
29922,6,110,2085,89,2661
40881,22,463,1458,370,6807
4602,8,87,3441,73,3746
13672,110,3948,2926,2771,14492
36320,335,6597,1766,5357,32348
14193,19,814,2886,612,9770
31855,832,26632,1986,19069,118651
45063,22,277,559,241,6117
32201,1,91,1968,82,5436
26788,176,6105,2254,4300,49666
32412,2,64,1959,48,2149
35759,20,630,1803,513,13762
45401,72,697,447,499,7555
44706,26,460,675,389,16001
27911,4,414,2192,258,3752
18445,6,378,2664,314,11288
39179,11,264,1583,225,4973
39495,81,1264,1564,967,12638
38837,35,536,1604,430,6472
21068,16,926,2531,733,10658
12665,28,615,3000,485,5136
23055,42,1143,2425,922,14290
43848,2,52,822,37,7221
22543,2,0,2450,0,10502
2668,18,593,3491,460,5203
33456,20,1098,1917,863,14240
5427,5,112,3400,86,7804
8149,4,85,3250,70,3979
3131,9,393,3482,279,9518
4137,26,1105,3459,832,20214
23608,8,465,2398,342,10692
37212,7,194,1714,149,4225
24461,4,121,2359,87,6953
15711,0,1363,2796,988,10250
45542,2,21,409,18,1275
22970,7,210,2429,161,4907
3451,25,608,3477,482,16432
40038,1,29,1530,23,2673
39536,107,3835,1562,2832,29484
25145,33,3114,2328,2257,22466
40589,4,71,1485,57,1598
14156,2,151,2889,103,5477
4312,160,6403,3452,4265,49784
5086,31,664,3420,537,6172
11028,8,233,3086,150,11571
14764,22,576,2845,449,8621
13250,44,1473,2957,1066,15387
6233,17,1069,3364,820,8515
17995,6,419,2684,332,22657
17476,7,446,2707,373,6117
33941,3,178,1900,126,6221
17562,557,22652,2703,17468,61175
37092,11,364,1721,305,13029
15834,23,1318,2791,1003,7696
39987,2,92,1533,76,3336
5272,119,4236,3408,2960,20339
40178,0,28,1522,21,2848
26806,7,275,2253,227,8321
34798,32,1047,1862,809,17920
30474,8,250,2056,201,4862
45814,5,62,298,39,1841
27500,190,9495,2217,6891,64880
19454,0,49,2619,38,3286
31859,7,186,1986,121,3799
13781,14,657,2917,477,6581
44846,57,485,628,338,8415
33071,4,91,1931,79,3110
2152,55,1278,3499,1045,19924
37734,11,427,1681,319,4338
42444,3,138,1207,95,5996
34692,28,905,1868,746,10097
9131,30,1897,3188,1394,28635
22094,37,942,2471,739,5759
12759,10,495,2995,378,5808
29018,8,138,2131,112,3308
17184,73,1668,2722,1196,13885
8950,94,6428,3198,4424,30095
20713,1060,77978,2553,59103,379874
45541,3,47,410,37,955
46384,0,7,70,3,491
17189,959,137770,2721,96689,273511
45650,52,801,365,689,7337
29122,4,259,2125,222,4875
44805,28,317,642,225,3722
27039,63,1485,2244,1050,10165
4688,39,712,3438,548,13618
45118,0,36,530,24,1396
5790,26,1088,3383,826,7677
33403,290,12163,1919,9066,35920
23372,248,16026,2410,11293,67038
36981,238,9076,1728,7069,72052
17055,1,178,2729,140,32934
21140,77,1564,2527,1256,11021
38189,11,262,1649,192,6519
27698,3,116,2205,97,4048
4592,24,447,3442,381,15598
21243,12,573,2519,462,7371
46111,0,10,177,8,858
12351,33,1384,3018,999,8089
46218,0,13,133,6,694
26919,5,289,2248,216,3721
19278,23,825,2628,658,31265
6126,4,120,3368,106,3628
44661,5,76,691,43,1427
8296,13,286,3240,181,2701
9345,13,764,3174,583,12147
9814,2,103,3148,75,2432
25924,10,442,2293,339,5673
34717,7,277,1867,210,5882
16322,46,1655,2768,1283,18196
28697,4,131,2147,69,2858
22749,0,57,2441,40,2905
41818,25,847,1324,635,14742
43717,38,243,854,193,2963
11510,55,1202,3060,926,12119
19646,5,414,2611,311,10845
22975,7,316,2429,242,5586
5861,1920,94132,3378,63434,244655
7943,18,379,3267,321,8358
39318,0,24,1573,19,2805
25992,10,816,2290,588,20718
26005,2,319,2290,242,7638
16577,7,212,2756,144,3786
4446,3,49,3447,37,3909
46166,9,87,148,65,923
32241,0,71,1966,58,1997
9604,1,30,3158,25,1667
1961,12,331,3502,262,9005
35005,27,919,1851,742,18502
39611,200,10630,1557,7876,59752
20323,12,621,2574,509,24901
20469,0,142,2567,100,6072
12043,0,140,3035,115,3810
10242,21,900,3128,732,16643
20213,49,9913,2579,7370,20706
7752,28,698,3285,523,8798
3706,74,2230,3471,1767,21886
2941,7,244,3486,197,10194
1867,14,859,3505,697,26989
22271,31,5371,2463,3733,38130
29312,38,1078,2115,813,12791
41097,52,589,1437,441,5802
26937,3,263,2247,215,6074
34125,71,3482,1893,2543,21745
7985,10,249,3262,210,8304
18529,158,11746,2661,8982,77348
4987,70,1642,3425,1182,8997
35578,38,1891,1817,1466,17202
31248,5,147,2019,123,4871
19789,17,512,2602,401,6703
34827,0,41,1860,31,2389
39795,91,1807,1547,1344,19456
7223,1,23,3317,20,2202
4454,17,383,3447,289,12865
42952,14,244,1092,164,13623
18670,7,645,2654,411,5811
5385,145,10912,3402,8251,117772
28982,49,1528,2133,1171,14576
18055,16,439,2681,324,5819
2308,213,16132,3497,11713,75568
42911,21,176,1103,169,5500
8351,6,251,3235,180,4064
45326,22,228,467,178,4191
20420,4,307,2568,227,8548
6740,15,1402,3342,974,14486
35273,74,2072,1836,1663,27278
13002,131,4734,2980,3587,41536
27895,9,684,2194,586,7418
41489,91,1981,1380,1514,24366
41157,14,209,1431,159,3122
19823,17,422,2600,345,7829
16638,1,153,2753,119,2327
2277,124,5976,3497,4631,55617
30073,18,823,2079,687,14358
13907,208,13302,2905,8935,79863
6898,6,133,3334,101,7127
43663,8,161,871,129,6649
28475,2,59,2161,49,3038
7306,16,271,3312,227,6189
30988,32,1454,2032,1159,16308
30586,29,1175,2050,920,12658
43142,4,108,1036,63,3201
2608,76,4361,3491,3172,43422
6166,0,61,3366,52,1716
44935,4,19,606,15,1446
40281,7,166,1515,137,2517
33743,22,616,1906,488,4970
3844,147,3009,3468,2260,21417
18467,7,152,2663,104,6564
22067,4,549,2474,425,7599
27865,146,9885,2196,7200,72589
42464,1,57,1203,35,4437
20314,13,464,2574,375,13191
17873,20,1130,2691,780,9047
22715,117,3383,2442,2499,27046
41107,38,324,1436,262,4404
25786,16,509,2299,409,4045
14101,14,608,2891,464,12318
3462,140,4882,3476,3836,44054
11530,16,287,3059,220,2963
16900,941,60318,2739,36778,229210
3513,3,145,3475,116,2649
21796,6,308,2489,196,5404
15634,12,465,2799,368,6523
41257,35,789,1414,599,14885
20515,13,1204,2564,804,8203
14320,26,809,2876,621,21110
39895,9,273,1540,218,8312
3857,65,215518,3468,80678,17495
34120,18,462,1893,378,6446
20929,87,4694,2539,3170,35948
36279,9,239,1768,197,8596
13448,85,5222,2941,3899,18308
28124,30,6713,2181,5563,23089
11752,3,108,3048,87,4211
24640,13,397,2349,325,5704
36160,34,1105,1774,851,13573
25042,0,36,2333,30,1445
6947,90,2936,3331,2160,14966
2464,2,66,3494,60,4064
44486,8,67,723,54,4313
2580,2,64,3492,55,5654
8120,5,158,3251,119,1966
9458,3,85,3167,50,4849
40878,23,435,1458,342,13081
18509,26,941,2661,735,6812
6458,19,809,3354,645,18573
8850,24,1381,3204,1108,33041
29077,8,391,2127,277,3818
8312,3,297,3238,234,5814
42339,207,5018,1229,3559,81304
46331,2,12,36,9,550
22031,18,1098,2475,836,8117
19595,547,30262,2613,21984,179750
34165,56,1341,1892,1105,12668
2691,1242,56751,3490,38097,203104
28285,7,234,2172,203,3206
7447,50,2186,3304,1496,17021
36203,21,416,1772,334,5183
1912,38,668,3504,525,7470
36490,3,156,1758,125,2987
25581,0,79,2309,74,2246
19378,23,799,2624,637,11138
16883,57,2091,2739,1626,17291
41852,57,2162,1320,1617,23337
36427,8,425,1761,324,5845
26573,0,68,2264,60,1896
33640,13,551,1910,330,6518
35083,15,771,1847,574,8020
31638,89,7238,1997,5064,52628
4267,66,4143,3454,2872,28191
21575,11,655,2501,499,7306
8266,27,444,3242,370,11310
44031,7,114,793,99,2557
9581,169,8186,3159,5970,120373
28262,29,1150,2173,885,16413
5629,286,13482,3390,10658,56065
35548,3,166,1819,124,3579
3859,1,46,3468,40,2097
29998,7,769,2082,578,14390
12517,3,124,3008,89,1130
41380,3,127,1397,95,5680
16171,31,1273,2776,962,15736
33471,1,84,1916,74,3607
42037,401,8891,1290,6323,82111
15147,62,4182,2822,3252,41507
28003,4,102,2187,86,1458
14671,41,4191,2852,2843,26695
45380,172,4713,455,3725,24784
31854,35,2622,1986,1901,38050
25425,98,4818,2317,3531,66497
35354,4,82,1832,71,2025
31400,46,2138,2011,1733,18079
3685,29,1728,3472,1299,32545
15850,2,46,2791,40,2503
5889,33,934,3377,792,18033
42542,4,79,1187,55,2819
45417,15,111,443,88,4041
21939,5,148,2482,113,3395
21343,3,167,2515,142,2485
4845,39,1402,3432,1061,27846
16134,15,459,2777,353,4840
21094,25,801,2530,643,5344
44516,11,123,719,79,3794
3293,308,10000,3480,7816,115235
4827,4,354,3433,283,15455
42817,26,563,1126,390,6425
3349,5,129,3479,111,3788
40728,64,1562,1474,1169,31646
23881,1,122,2386,100,4438
37697,4,417,1684,322,5909
26787,87,3504,2254,2686,14643
40930,35,4335,1455,3387,23052
17049,1,162,2729,131,10453
18235,2,174,2673,120,3376
38231,12,245,1646,183,6739
22251,1,74,2464,70,2230
22191,0,26729,2468,19221,143979
7011,42,1095,3328,903,13326
3446,69,2427,3477,1842,19566
13595,26,1784,2931,1420,54306
11124,127,7669,3081,5929,44415
18006,10,607,2683,482,6047
23318,7,293,2413,240,10451
15964,7,341,2786,222,6675
11040,3,128,3086,109,3444
40309,51,1602,1513,1080,14208
3613,2,62,3473,53,4203
10556,11,192,3113,151,7376
6123,10,498,3368,399,12810
38373,323,12246,1635,9171,55529
24099,13,491,2375,385,8926
40165,5,94,1523,83,2047
15519,59,3374,2805,2342,15487
38706,34,1113,1612,811,6234
1208,4,91,3743,80,5565
27812,45,2638,2198,1851,44293
27033,43,2580,2245,1846,28385
12585,77,4236,3005,3364,86882
37465,33,806,1698,597,11815
43639,41,678,879,546,9409
19344,11,3357,2625,2436,11864
29169,2,125,2124,100,2283
1214,2,95,3743,86,4768
46179,20,130,144,103,1893
17291,4,204,2716,174,6799
23835,0,68,2388,60,2107
32592,2,186,1951,150,4118
37931,8,533,1666,407,6935
43769,30,273,837,247,6064
35949,15,139,1789,118,3696
36243,48,1798,1770,1459,15118
11657,2,102205,3053,26519,7672
12429,1,95,3012,84,8088
27732,27,683,2203,560,10793
25311,6,474,2322,377,4626
23209,0,16,2418,10,3286
25290,19,587,2322,465,5179
8766,354,12363,3209,9566,62178
45068,19,187,559,135,5065
14797,17,438,2842,342,6280
44902,85,800,614,633,10432
5397,52,1976,3402,1308,21074
28647,56,1547,2150,1306,16534
8173,6,72,3248,53,4999
2315,18,360,3497,310,20842
8502,100,6012,3226,4707,77814
31459,8,324,2007,265,7157
29119,2,28,2126,23,2287
26265,1,111,2278,89,9031
18419,19,452,2665,344,5582
40641,1,50,1481,40,2349
43374,13,216,965,173,6332
29382,4,168,2111,143,8516
13939,51,1730,2903,1215,13907
14513,11,451,2862,338,7433
10465,21,603,3117,474,6363
29188,19,794,2123,626,11764
6657,12,236936,3346,80519,4932
7384,122,11071,3307,8328,92749
28882,17,399,2138,339,3440
23644,7,319,2396,266,13066
17181,583,26864,2722,18879,110573
3812,12,293,3469,246,2996
25427,0,798,2317,600,11009
13826,9,697,2914,553,15898
41384,0,46,1396,37,1560
41710,13,437,1347,331,12769
10640,83,3189,3107,2546,24833
16105,20,1045,2778,826,8662
42694,43,680,1156,513,16365
24179,14,1034,2372,853,8533
43654,0,11,874,11,2207
8260,9,1128,3242,832,13888
28509,8,295,2158,237,4587
34518,6,280,1878,241,5011
24207,73,2488,2371,1928,30156
43728,244,3102,850,2460,14396
17691,20,6563,2698,4838,31974
16688,66,3046,2750,2153,18782
38184,5,237,1650,189,9078
17078,3,549,2728,374,11100
4211,246,8474,3456,6772,67571
15189,1,174,2820,130,7193
25553,3,84,2311,65,3878
3483,9,269,3476,210,4437
12178,145,4957,3028,3441,57011
6762,55,1195,3341,953,7380
22154,8,182,2469,142,3732
24360,12,600,2364,483,6079
6615,791,39443,3347,27263,236099
23210,4,466,2418,361,4379
30575,8,269,2050,213,5335
19092,66,3875,2637,2842,30338
6466,9,170,3354,137,3557
15245,1151,78937,2818,53839,194687
10775,90,2571,3100,1958,31568
38117,20,272,1653,219,4968
28119,1,97,2182,86,2291
37316,0,95,1707,72,2948
32685,122,2317,1948,1810,21183
45553,130,1383,403,1010,10832
21271,2,64,2518,54,1258
7276,8,138,3314,106,5344
8539,3,165,3223,126,4166
45780,5,44,308,36,1955
45999,2,34,224,30,1770
18197,148,6013,2675,4480,30449
12537,3,56,3008,44,1609
32794,64,4254,1943,3239,27604
14181,30,2651,2887,1798,31058
21854,8,430,2487,349,6549
46280,0,14,116,9,508
39883,6,191,1541,155,5776
9295,22,791,3178,632,7482
37405,6,110,1702,82,2943
25223,760,50442,2325,33829,231942
46398,88,1161,63,1000,10495
20071,20,807,2587,645,8685
36773,83,4856,1741,3852,26984
32234,1,23,1966,20,2651
22441,4,81,2456,59,1617
8090,49,777,3252,613,11081
43841,4,59,822,50,3319
41169,262,5518,1429,3910,48641
18578,3,122,2659,99,6571
21051,1,58,2532,48,3998
16845,311,23847,2741,17230,160171
44947,12,169,601,134,2654
15240,56,3646,2818,2560,37275
7886,31,799,3273,652,14202
34296,0,43,1888,35,2294
7706,241,15338,3288,11305,94533
45627,52,417,377,375,5736
30313,90,2407,2065,1748,15629
7203,8,131,3317,101,3173
39967,4,121,1535,106,5486
28121,12,597,2181,488,8587
3323,90,5331,3479,3665,29326
14610,15,802,2855,629,12069
40682,7,245,1478,195,5771
45963,21,211,237,160,2553
24430,174,15055,2361,11488,72489
45492,253,4829,425,3913,46289
16258,9,417,2771,357,3428
11535,15,349,3059,279,2909
10769,13,386,3100,261,9654
11270,6,197,3073,163,9358
43375,11,185,965,143,7354
23905,43,5941,2385,3204,22815
42186,8,572,1259,385,11311
3951,33,1322,3465,1047,23076
26388,5,323,2272,268,6539
34737,1,36,1866,28,1408
34937,18,700,1854,563,17073
18352,83,3841,2667,2826,77060
3158,13,474,3482,380,20829
1107,1,80,3777,68,5617
29007,246,3889,2132,3131,16145
15946,14,1035,2787,807,26671
40023,18,346,1531,231,6650
35331,3,151,1833,121,4852
25634,40,5697,2306,4070,32192
36001,2,275,1785,216,9566
44106,4,54,780,47,4861
28812,4,213,2141,175,5157
28566,7,219,2154,167,2008
3269,44,1637,3480,1336,28374
7319,340,16651,3311,11696,49473
23941,6,414,2382,314,7263
22108,108,6446,2471,5200,71162
46464,1,27,24,24,1371
9767,43,1539,3151,1073,11667
7856,3,85,3276,60,3627
29474,3,149,2107,122,3130
33794,5,226,1904,187,3478
39322,78,2630,1573,2017,14551
8407,51,2824,3232,2273,37970
25180,2,36,2326,32,2305
21597,9,298,2500,225,7718
8603,1,60,3219,53,5831
35694,1,88,1807,74,3876
36731,10,643,1745,415,6796
10680,9,109,3105,75,2005
41763,12,376,1337,294,10438
22269,85,2327,2463,1908,12194
34441,0,56,1881,48,1718
11974,36,1601,3038,1057,15269
2300,116,4521,3497,3575,35413
45278,2,33,481,20,1593
3066,2004,134060,3484,84759,513711
19582,18,849,2614,620,5908
22202,2,35,2467,32,2216
25199,17,1180,2326,934,11418
4899,17,324,3429,263,12834
37199,2,66,1714,54,2968
31591,41,1335,2000,988,18870
42537,62,1081,1188,828,22554
39221,19,654,1580,544,17192
21355,15,547,2514,417,15863
40832,81,1862,1463,1467,25271
26296,5,347,2277,295,3434
1862,35,821,3505,637,9227
15692,5,256,2797,211,4739
36058,29,520,1780,427,5639
29627,6,182,2100,147,4148
9457,9,109797,3167,38148,16564
29741,7,227,2095,177,7269
20084,73,1496,2586,1117,13464
13435,7,255,2943,199,6893
45970,26,290,235,266,4947
7627,22,953,3293,715,15784
32088,12,205,1974,135,2708
4341,43,807,3451,610,13459
21724,272,19459,2493,13045,143570
34616,42,3720,1873,2657,12857
14497,200,11008,2863,7995,45373
31609,8,221,1999,175,6067
12211,47,1366,3026,1023,24648
18714,7,272,2652,212,3812
16089,3,259,2779,199,4772
